"","ViolentCrimesPerPop","population","householdsize","racepctblack","racePctWhite","racePctAsian","racePctHisp","agePct12t21","agePct12t29","agePct16t24","agePct65up","numbUrban","pctUrban","medIncome","pctWWage","pctWFarmSelf","pctWInvInc","pctWSocSec","pctWPubAsst","pctWRetire","medFamInc","perCapInc","whitePerCap","blackPerCap","indianPerCap","AsianPerCap","HispPerCap","NumUnderPov","PctPopUnderPov","PctLess9thGrade","PctNotHSGrad","PctBSorMore","PctUnemployed","PctEmploy","PctEmplManu","PctEmplProfServ","PctOccupManu","PctOccupMgmtProf","MalePctDivorce","MalePctNevMarr","FemalePctDiv","TotalPctDiv","PersPerFam","PctFam2Par","PctKids2Par","PctYoungKids2Par","PctTeen2Par","PctWorkMomYoungKids","PctWorkMom","NumKidsBornNeverMar","PctKidsBornNeverMar","NumImmig","PctImmigRecent","PctImmigRec5","PctImmigRec8","PctImmigRec10","PctRecentImmig","PctRecImmig5","PctRecImmig8","PctRecImmig10","PctSpeakEnglOnly","PctNotSpeakEnglWell","PctLargHouseFam","PctLargHouseOccup","PersPerOccupHous","PersPerOwnOccHous","PersPerRentOccHous","PctPersOwnOccup","PctPersDenseHous","PctHousLess3BR","MedNumBR","HousVacant","PctHousOccup","PctHousOwnOcc","PctVacantBoarded","PctVacMore6Mos","MedYrHousBuilt","PctHousNoPhone","PctWOFullPlumb","OwnOccLowQuart","OwnOccMedVal","OwnOccHiQuart","OwnOccQrange","RentLowQ","RentMedian","RentHighQ","RentQrange","MedRent","MedRentPctHousInc","MedOwnCostPctInc","MedOwnCostPctIncNoMtg","NumInShelters","NumStreet","PctForeignBorn","PctBornSameState","PctSameHouse85","PctSameCity85","PctSameState85","LandArea","PopDens","PctUsePubTrans","LemasPctOfficDrugUn"
"737",951.3,24124,2.9,10.84,87.86,0.61,2.53,15.47,24.75,11.96,9.45,24124,100,34492,81.69,0.54,43.4,24.04,4.49,16.25,38432,13396,14327,6112,8936,11386,11800,2391,10.08,6.88,19.36,23.65,5.46,60.49,12.53,24.35,7.99,33.68,7.64,25.32,11.61,9.74,3.22,78.86,76.23,87.83,77.38,56.86,66.77,373,2.01,555,9.91,14.77,26.67,32.97,0.23,0.34,0.61,0.76,95.33,0.21,4.67,3.76,2.85,2.88,2.75,76.12,2.14,21.39,3,765,91.58,75.22,8.24,50.85,1971,2.79,0.13,53400,67800,85400,32000,272,353,438,166,463,25.6,19.1,12,0,0,2.3,56.27,58.36,77.25,87.77,9.7,2491.1,0.67,0
"738",339.96,10205,2.46,1.06,97.38,1.04,1.79,9.62,18.03,7.64,23.89,0,0,26654,63.11,0.41,40.44,45.95,3.65,31.45,29464,12165,12077,4231,13612,17931,9763,684,6.77,7.04,26.53,9.91,5.66,48.43,8.22,19.42,13.47,20.69,8.33,15.28,9.77,9.08,2.74,80.47,75.83,89.36,82,62.3,69.76,145,1.68,559,2.5,5.72,10.2,17.35,0.14,0.31,0.56,0.95,94.06,0.44,2.39,1.91,2.46,2.37,2.89,79.15,1.88,52.66,2,467,89.87,82.22,0.21,25.05,1984,3.16,0.2,56300,68700,87100,30800,394,449,508,114,557,25.8,22.2,11.5,0,0,5.5,22.88,32.16,52.33,71.28,13,785.2,0,0
"739",933.19,55076,2.78,7.94,76.92,0.41,37.85,15.02,27.08,12.76,10.34,55000,100,25576,78.09,1.95,35.35,25.11,8.51,12.58,30757,12332,14020,7328,7853,12904,6751,10227,18.88,15.17,29.31,15.79,6.83,60.19,14.15,23.39,13.38,23.27,10.08,25.84,13.76,12.03,3.28,73.92,68.49,83.88,73.54,58.93,64.34,1147,2.58,1776,9.52,13.46,21.34,40.03,0.31,0.43,0.69,1.29,70.92,3.86,6.81,5.02,2.75,2.83,2.64,59.81,7.56,47.59,3,2025,90.71,58.18,4.69,46.96,1969,10.44,0.57,36600,54400,75100,38500,208,278,360,152,354,24.7,20,12.9,7,3,3.23,82.38,50.88,83.32,94.95,31.2,1765,0.1,0
"740",47.11,10014,2.9,25.66,73.09,0.55,0.81,27.36,41.51,31.31,12.97,0,0,16848,70.16,1.48,33.51,31.32,9.95,17.18,25598,9106,10545,5227,738,7681,6909,2228,28.09,12.71,27.6,29.64,5.68,53.74,9.69,45.53,12.03,31.93,6.26,45.85,9.86,8.25,2.91,63.78,58.4,64.27,63.94,62.84,71.7,416,5.94,183,10.93,42.62,53.55,57.38,0.2,0.78,0.98,1.05,95.97,0.7,3.45,2.23,2.3,2.41,2.16,57.37,2.58,49.06,3,287,92.33,54.7,1.74,45.99,1967,13.64,0.62,34900,49600,70600,35700,131,199,276,145,274,27.9,19,12.8,24,0,1.83,71.08,41.27,62.43,86.7,7.2,1397.8,0.62,0
"741",736.96,11472,2.77,16.72,68.7,0.39,28.57,14.75,25.86,12.35,14.58,0,0,21160,72.1,2.85,34.05,35.22,9.54,12.76,28458,10197,11909,5634,0,40061,6432,2435,21.88,25.14,40.17,11.44,7.44,57.2,24.4,21.26,20.6,19.54,8.77,27.24,11.83,10.43,3.28,72.16,66.35,72.31,76.51,70.39,76.03,307,3.15,332,6.33,8.43,15.66,35.24,0.18,0.24,0.45,1.02,75.43,3.5,7.01,5.05,2.69,2.68,2.72,65.9,7.08,54.39,2,590,87.52,66.16,3.9,62.71,1963,12.18,0.63,30500,45800,67800,37300,165,252,315,150,322,26.7,19.9,13.5,0,0,2.89,87.24,58.22,86.5,97.07,11.1,1029.1,0.65,0
"742",397.28,10033,2.93,11.17,87.79,0.56,0.49,20.03,31.51,20.45,15.04,0,0,23839,69.61,1.6,36.86,36.51,6.82,17.86,29214,10354,10786,6926,14292,6621,14547,897,11.41,16.01,33.47,15.48,3.75,51.22,9.62,41.9,12.46,27.52,11.72,36.97,12.7,12.25,2.94,66.79,63.53,73.84,59.47,75.19,79.96,177,2.46,110,6.36,6.36,17.27,23.64,0.07,0.07,0.19,0.26,96.41,0.3,3.12,2.02,2.31,2.39,2.19,64.03,1.67,50.51,2,331,91.17,61.92,3.63,58.31,1962,8.95,0.56,31400,45800,62900,31500,136,205,267,131,295,24.6,16.8,12.3,0,0,1.1,69.52,48.83,70.2,84.99,11,912.4,0,0
"743",328.75,31808,2.54,3.32,87.75,5.72,8.41,11.87,24.83,11.15,8.2,32038,100,45964,84.87,0.31,50.08,17.04,5.03,14.69,53301,20060,20833,9132,16239,16535,14738,1826,5.95,3.15,11.68,29.27,4.07,68.37,10.6,23.65,8.05,36,13.22,30.03,17.62,15.45,2.96,74.1,70.37,86.15,73.09,63.72,71.99,469,2.35,2956,14.99,24.42,30.35,41.78,1.39,2.27,2.82,3.88,86.93,1.51,3.22,2.16,2.44,2.57,2.16,70.48,2.64,41.79,3,455,96.49,66.73,1.54,20.66,1972,1.24,0.39,155500,203700,259900,104400,471,603,738,267,676,27.5,26.2,11.8,55,21,9.23,58.49,44.31,78.02,90.84,11.6,2740.2,6.08,0
"744",1684.94,98640,2.57,2.18,82.95,0.63,39.51,14.19,25.22,12.35,14.32,98640,100,20501,67.49,0.48,32.1,31.41,12.47,23.25,24997,10168,10872,6901,6879,9397,7040,20778,21.65,12.19,26.79,13.77,9.28,49.54,13.12,29.22,15.46,23.4,12.64,28.72,15.24,14.02,3.07,64.25,60.53,65.2,68.41,54.21,63.38,3248,3.75,2234,13.65,18.53,23.63,27.62,0.31,0.42,0.54,0.63,81.47,1.72,4.91,3.41,2.5,2.58,2.36,66.74,3.73,51.39,2,2538,93.79,64.81,8.2,52.92,1957,6.42,0.29,36300,48700,66200,29900,172,250,325,153,303,28.1,20.8,12.7,92,56,2.26,68.27,56.18,85.83,92.32,37.2,2651.9,1.11,2.99
"745",225.01,19833,2.44,3.72,95.24,0.49,0.79,13.58,27.21,13.3,13.31,19833,100,25372,77.73,0.83,40.87,28.62,4.89,18.76,30792,12127,12316,9106,5537,3672,3893,1782,9.3,9.72,25.4,9.84,5.79,61.6,20.64,18.05,18.84,17.74,12.44,25.67,16.64,14.76,2.95,70.62,68.29,80.12,76.77,68.95,73.74,217,1.38,190,17.89,33.16,36.84,36.84,0.17,0.32,0.35,0.35,97.43,0.64,2.87,1.89,2.37,2.61,2.05,62.43,1.47,50.48,2,496,94.26,56.59,2.42,21.98,1966,4.18,0.13,40500,49200,63400,22900,251,308,369,118,379,25.2,16.9,12.4,10,0,0.96,47.99,52.82,75.01,86.19,8.8,2254.8,0.38,0
"746",491.18,93643,2.38,1.75,82.59,6.77,22.61,11.49,26.98,12.39,13.2,93643,100,35959,78.77,0.56,41.1,23.57,6.77,13.88,42138,18897,20053,17113,11364,14960,11731,7723,8.32,8.38,20.32,22.92,5.12,65.27,18.52,19.31,10.67,31.48,11.62,35.58,16.06,13.93,3.03,71,69.2,83.85,73.16,57.96,65.73,2089,3.52,24090,16.66,24.82,32.79,46.56,4.29,6.38,8.44,11.98,67.55,7.6,5.49,3.31,2.36,2.53,2.22,48.89,9.74,73.03,2,1941,95.29,45.7,1.24,21.17,1953,1.5,0.58,209400,262500,340800,131400,506,612,762,256,677,28.4,24.1,11.5,46,1,25.73,39.46,48,83.78,87.55,18,5210.5,3.23,5.48
"747",2119.93,10005,2.56,38.46,60.07,0.84,1.41,13.25,24.5,11.54,18.31,0,0,18619,69.19,0.15,28.55,36.28,14.08,20.22,24047,10086,13067,5390,26912,0,10803,2352,24.78,13.46,33.24,14.5,8.15,49.25,9.15,27.12,15.4,24.61,14.85,29.11,17.68,16.38,3.11,52.76,45.86,56.04,59.71,55.69,69.04,515,5.66,164,12.8,21.95,21.95,35.37,0.21,0.36,0.36,0.58,96.89,0.3,6.76,4.3,2.43,2.45,2.4,56.77,5.76,48.22,3,591,86.85,56.26,3.05,31.3,1961,14.76,2.56,26100,39800,62000,35900,142,219,286,144,312,29.1,19.1,13.5,0,35,1.65,67.62,51.83,73.72,90.29,10.9,917.2,0.17,0
"748",316.75,10946,2.84,3.77,80.2,5.87,18.19,13.38,25.7,11.85,8.32,10946,100,45127,86.38,1.18,43.01,17.94,6.4,16.48,49307,18940,19186,21432,32681,17729,15082,393,3.64,2.88,12.4,26.84,4.24,69.99,9.48,33.36,10.1,38.54,9.81,26.07,13.12,11.52,3.2,79.44,76.43,90.89,84.81,57.48,67.79,206,2.82,1054,8.73,16.22,24.86,27.42,0.84,1.56,2.39,2.64,84.27,0.74,5.9,4.56,2.81,2.92,2.55,73.65,4.54,33.7,3,202,95.02,70.94,0.5,16.83,1974,1.69,0.2,111600,137000,168100,56500,483,609,719,236,639,24.7,22.3,10.1,0,0,9.63,54.09,44.77,71.27,90.37,3.6,3047.3,0.66,0
"749",962.82,18601,2.62,30.39,56.66,0.62,0.45,14.68,25.9,12.69,13.68,0,0,19030,71.8,1.18,23.83,30.69,17.99,12.13,24211,10704,14470,5079,7084,7591,12108,5235,29.1,17.8,38.36,18.49,8.66,53.71,27.92,24.59,21.56,28.3,10.4,32.25,15.84,13.48,3.09,54.71,48.06,46.85,57.85,70.06,71.93,1405,7.69,183,0,5.46,34.43,42.08,0,0.05,0.34,0.41,96.89,0.45,5.06,3.57,2.52,2.54,2.5,56.76,3.81,43.33,3,513,93.26,56.42,2.34,40.35,1966,10.14,0.34,32600,49800,77400,44800,112,184,259,147,286,27.8,21.3,15.7,2,0,0.98,80.78,57.46,85.75,92.75,12.5,1493.3,0,0
"750",146.46,12805,2.53,1.07,92.13,5.3,7.3,11.64,27.15,12.11,13.45,12805,100,43365,83.54,0.45,55.41,27.84,4.94,17.24,50622,19197,19387,20251,14046,17467,17276,428,3.34,7.1,21.14,22.81,5.37,67.87,21.31,21.63,14.26,27.32,6.89,33.96,9.46,8.23,3.1,82.35,80.46,95.56,81.89,52.96,66.5,84,1.02,1826,11.34,21.52,30.94,39.81,1.62,3.07,4.41,5.68,78.45,2.82,4.58,3.14,2.53,2.87,2.04,66.93,2.92,47.31,3,161,96.92,58.97,1.86,32.92,1947,0.47,0.78,136200,160100,181600,45400,558,621,690,132,651,24.4,23.3,15.6,0,0,14.26,68.67,59.82,82.97,92.69,1.3,10108.1,6.71,0
"751",1165.91,11414,2.73,9.36,89.71,0.6,0.36,19.6,32.97,19.08,11.24,0,0,22677,76.02,2.3,31.13,27.64,10.21,11.38,28545,10678,10960,7647,8500,16469,9109,1801,17.28,15.69,32.07,14.23,4.36,61.71,22.74,23.21,19.06,18.97,8.94,30.13,14.48,12,2.99,68.49,65.49,79.24,62.27,62.03,69.63,202,2.53,80,31.25,31.25,31.25,52.5,0.22,0.22,0.22,0.37,96.82,0.31,2.74,1.98,2.49,2.62,2.34,57.49,2.01,46.92,3,322,92.85,54.68,5.9,35.09,1968,12.09,0.51,50000,63600,82000,32000,194,282,352,158,340,24.9,18.6,11.7,0,0,0.7,79.22,44.19,70.52,90.28,4.7,2430.6,0.12,0
"752",462.24,10836,2.28,5.59,92.94,0.58,1.49,12.64,32.02,15.39,9.09,0,0,25649,84.51,0.9,30.14,19.2,2.24,7.63,32919,13997,14300,11547,4000,2331,8797,903,8.46,11.55,25.51,16.96,5.99,71.82,26.71,14.3,19.37,20.59,13.18,27.19,17.29,15.37,2.82,66.54,65.51,80.56,67.38,78.17,84.51,183,2.38,172,20.93,34.88,34.88,61.63,0.33,0.55,0.55,0.98,96.9,0.81,1.49,0.95,2.24,2.5,2.05,47.84,1.7,65.02,2,314,93.81,42.9,1.27,21.66,1977,6.37,0.65,56900,80700,107200,50300,243,302,360,117,373,22.5,20.8,13.1,0,0,1.59,60.31,34.76,64.31,79.22,7.5,1451,0,0
"753",340.63,101409,3.01,5.87,78.59,5.44,20.02,15.06,28.75,12.87,4.73,101409,100,46193,88.3,0.71,35.16,12.48,4.64,10.58,50349,17239,18100,15108,18771,15616,12161,5516,5.47,4.49,14,21.06,4.87,70.52,18.18,19.62,10.78,29.91,8.73,27.95,12.75,10.78,3.41,81.2,78.76,90.33,81.6,56.13,64.36,1093,1.69,11305,12.06,22.15,30.65,40.42,1.34,2.47,3.42,4.51,80.92,2.69,7.16,5.63,3.01,3.17,2.62,74.1,5.5,33.67,3,2732,92.49,70.28,0.88,13.69,1982,1.28,0.16,147800,182800,247700,99900,541,644,793,252,708,28.2,26.9,11.8,0,33,11.15,55.65,36.97,62.98,89.32,39.2,2589.1,0.51,0
"754",92.91,18540,2.49,0.09,99.39,0.18,0.51,14.13,25.52,12.37,15.18,0,0,19985,69.56,1.62,33.14,34.55,8.77,12.6,24252,10444,10448,10101,10092,0,9321,3398,18.82,20.78,39.87,11.26,7.01,55.48,33.52,19.75,27.97,17.54,11.78,19.43,13.59,12.75,2.92,76.53,72.93,77.38,75.02,69.52,73.04,112,0.67,49,0,0,0,0,0,0,0,0,98.98,0.28,2.28,1.67,2.44,2.49,2.34,68.9,1.88,43.88,3,472,94.03,67.53,4.66,35.38,1972,10.95,0.51,30500,41800,60000,29500,153,216,274,121,280,26,17.5,12.3,7,0,0.26,73.8,52.41,83.68,89.62,30.1,616.9,0.23,0
"755",194.49,47923,2.63,4.86,92.15,1.78,2.68,13.41,26.22,12.12,6.21,47923,100,52205,89.48,0.62,51.73,12.43,1.8,9.71,61296,24080,24889,15144,27450,15737,13431,1584,3.32,2.64,7.71,45.56,2.64,74.91,11.78,18.21,5.03,39.1,8.31,26.56,12.59,10.52,3.07,83.42,83.14,93.35,85.39,56.76,67.6,248,0.88,3036,22.73,33.3,44.73,53.99,1.44,2.11,2.83,3.42,92.81,1.41,3.1,2.27,2.62,2.84,2.17,73.33,1.21,33.23,3,2129,89.52,67.77,0.09,38.47,1981,1.21,0.12,108000,142000,198500,90500,439,501,602,163,586,24.4,23.4,12.5,0,0,6.34,30.65,39.92,53.46,68.75,33.7,1420.2,1.99,0
"756",140.25,19859,2.64,2.34,96.52,0.76,0.58,24.44,35.14,24.54,14.11,0,0,18829,70.89,1.84,36.36,32.88,8.23,15.35,26723,10162,10273,6771,14183,5351,5253,3575,20.72,11.4,28.08,13.26,8.73,50.83,9.42,32.09,15.82,22.73,8.52,42.8,13.64,11.17,2.95,70.15,68.65,82.72,65.96,70.8,73.66,215,1.42,194,52.58,56.19,58.76,58.76,0.51,0.55,0.57,0.57,96.56,0.3,3.48,2.21,2.3,2.46,2.06,63.75,1.64,57.47,2,828,90.08,59.64,2.66,28.5,1952,11.37,0.59,30300,41500,59300,29000,165,234,296,131,307,29.5,17.7,13.3,16,0,0.98,78.37,48.98,74.33,92.87,6.6,2992.6,0.51,0
"757",1391.58,22631,2.6,31.74,67.21,0.53,0.76,14.86,26.95,13.21,13.65,22631,100,19016,68.24,0.85,25.23,30.84,9.36,13.57,25285,9990,12230,5501,7605,3405,3696,5526,25.16,13.4,32.59,12.35,7.17,53.39,18.56,24.61,19.59,20.18,12.11,27.22,16.16,14.34,3.08,59.71,53.43,67.51,62.59,60.36,64.27,1355,7.02,198,31.82,31.82,54.04,57.07,0.28,0.28,0.47,0.5,97.11,0.81,4.98,3.51,2.52,2.55,2.48,60.14,3.94,51.85,2,1154,88.29,59.4,3.81,50.17,1962,7.8,0.42,28100,42700,60800,32700,152,255,325,173,334,27.1,17.3,14.6,8,14,0.87,46.52,56.75,80.32,86.84,17.2,1315.1,0.11,0
"758",747.58,22762,3.65,2.35,24.26,21.54,62.45,16.97,30.39,15.04,9.67,0,0,21054,80.13,1.24,17.57,27.35,18.65,10.93,21787,7491,11418,5192,6320,7544,5975,5346,23.66,42.9,58.07,7.6,23.83,48.85,5.56,17.87,11.4,14.15,6.45,32.71,10.05,8.26,3.96,70.47,61.53,68.64,76.11,58.93,66.59,1139,5.28,9075,15.48,24.19,37.29,49.85,6.17,9.64,14.87,19.88,31.76,24.15,21.46,17.77,3.64,3.65,3.63,53.51,33.13,56.91,2,246,96.2,53.38,2.03,24.8,1965,8.68,1.79,53600,65400,79600,26000,221,305,374,153,374,26.5,22.8,11.6,0,0,39.87,45.9,51.54,80.87,90.85,8.8,2572.6,0.35,0
"759",177.06,52434,2.54,8.69,88.92,1.78,2.02,12.6,24.4,12.81,17.14,50241,95.82,41814,77.24,0.32,58.35,34.09,3.83,19.63,50228,19383,19802,16134,10384,16426,12176,2199,4.36,6.97,15.22,32.38,3.83,64.65,13.9,33.36,7.76,35.04,6.44,30,8.76,7.71,2.99,82.45,80.38,93.66,84.54,63.33,74.37,485,1.38,3753,8.13,14.73,21.77,27.82,0.58,1.05,1.56,1.99,88.88,0.86,3.24,2.33,2.43,2.63,1.97,75.88,0.96,45.4,3,1097,94.95,70.21,1.37,35.28,1957,0.97,0.31,135700,164000,197100,61400,467,600,702,235,680,29.1,22.4,14.3,28,0,7.16,65.75,60.29,86.18,90.2,34,1543.8,3.13,6
"760",1565.55,95333,2.56,7.89,89.13,1.05,3.46,14.14,27.75,13.47,11.3,95027,99.68,26218,76.25,0.76,42.51,26.36,8,16.97,32611,12557,13289,6604,7503,4966,7627,14452,15.59,7.16,21.19,20.14,6.51,61.58,17.62,22.98,16.81,24.95,10.16,30.8,13.35,11.85,3.08,68,65.35,71.42,72.26,63.89,69.95,3696,5.04,2348,18.06,26.83,34.88,38.67,0.44,0.66,0.86,0.95,94.69,0.83,4.64,3.12,2.5,2.65,2.25,64.98,1.99,48.98,3,3138,92.22,61.17,7.84,43.56,1956,4.27,0.31,37200,48800,65100,27900,220,283,345,125,351,26.3,17.3,13.1,107,31,2.46,63.82,51.41,81.4,86.3,63.6,1499.7,1.06,4.23
"761",80.5,30533,2.63,0.22,98.95,0.7,0.45,10.86,22.15,10.31,14.78,30533,100,36972,78.49,0.21,60.89,32.15,2.63,20.91,41173,16029,16034,22291,10500,14612,20930,900,2.95,5.82,17.7,21.18,3.8,62.67,14.45,26.16,10.02,30.26,4.92,24.86,6.38,5.69,3.03,88.04,86.71,95.36,90.67,59.78,67.81,95,0.41,818,14.18,16.99,19.93,23.11,0.38,0.46,0.53,0.62,94.15,0.32,3.06,2.39,2.62,2.71,2.08,88.74,0.49,26.49,3,221,98.13,85.79,1.81,34.84,1958,0.4,0.22,58400,71200,90000,31600,305,375,426,121,460,21.8,19.9,13.6,0,0,2.68,90.15,73.57,94.82,96.58,11.5,2653.4,6.1,0
"762",103.33,10610,3.1,0.63,97.64,1.14,0.67,28.03,46.96,34.52,7.05,0,0,30535,84.94,1.9,55.18,20.12,6.35,9.06,39609,11991,12168,3083,2017,4055,4718,1281,14.69,7.85,12.51,30.51,6.32,68.63,16.32,30.9,15.06,23.7,5.69,52.79,8.1,6.96,3.11,74.67,76.38,85.74,80.22,76.11,82.21,138,2.51,239,18.83,31.8,39.75,48.12,0.42,0.72,0.9,1.08,94.18,1.06,3.66,2.83,2.56,2.89,2.22,57.57,1.75,52.35,2,99,97.19,50.99,0,20.2,1971,1.73,0,60000,71500,89100,29100,285,376,464,179,430,27.4,19.1,13.1,0,0,2.27,55.35,33.16,52.13,78.76,4.2,2529.6,0.91,0
"763",433.21,34874,2.8,1.24,90.49,4.7,17.06,12.95,28.53,13.26,12.21,34874,100,37840,80.52,0.48,45.03,29.23,5.13,16.73,43096,15735,16185,8045,15674,11016,13494,2093,6.06,15.2,31.51,15.28,6.22,63.72,19.09,19.56,18.45,21.45,6.46,36.17,9,7.75,3.25,80.03,77.69,87.82,78.36,55.23,66.97,385,1.62,9403,17.32,27.96,33.54,40.47,4.67,7.54,9.04,10.91,64.12,8.1,5.83,4.37,2.77,3,2.54,53.77,3.87,56.26,2,965,92.82,49.6,1.14,38.24,1939,1.92,0.31,133600,165700,196100,62500,440,535,625,185,619,24.2,22.9,16,0,0,26.96,59.52,61.42,80.94,90.33,9.5,3681.5,10,4.55
"764",1627.33,131723,3.61,14.43,57.02,6.67,51.27,16.1,32.83,16.31,6.19,131723,100,32132,82.82,0.53,25.88,18.05,13.01,11.02,34751,10728,12191,10359,11504,10714,6930,23648,18.43,21.66,40.4,13.13,9.08,60.3,26.29,17.92,24.25,19.68,8.9,39.85,13.43,11.11,3.96,71.83,63.54,78.63,72.57,51.64,57.38,6699,7.14,41589,20.77,32.01,42.67,55.28,6.56,10.11,13.47,17.45,50.43,17.57,21.98,16.93,3.52,3.47,3.59,56.57,25.49,56.28,2,2023,94.74,57.43,4.15,18.78,1963,5.64,0.44,107600,134200,172000,64400,427,527,646,219,592,32,26.8,11.6,211,6,31.57,45.96,40.16,79.41,88.17,23.6,5570.2,3.24,4.07
"765",51.42,16642,2.64,0.83,91.77,6.81,2.42,10.46,15.77,7.6,15.08,16642,100,80968,76.22,1.33,75.97,26.82,2.55,18.61,89205,40558,41978,36245,32182,23743,33316,392,2.36,0.62,2.95,66.02,2.98,61.31,8.98,36.79,3.03,59.3,6.11,20.53,8.79,7.49,2.92,89.79,87.89,100,89.35,50.33,58.23,37,0.31,1808,4.54,7.41,11.12,18.31,0.49,0.81,1.21,1.99,88.37,0.79,2.44,1.95,2.63,2.68,2.18,92.9,0.33,12.05,3,170,97.37,91.4,1.18,31.18,1957,0,0,340100,432200,500001,159901,491,946,1001,510,1001,30.1,23.2,11.2,0,0,10.86,51.66,64.99,76.69,92.21,13,1275.8,11.77,0
"766",1527.29,10542,2.67,41.48,57.56,0.56,0.69,17.69,29.26,16.71,16.07,0,0,19063,68.09,0.23,25.86,36.39,12.4,14.54,25025,9397,12399,5243,0,10859,16393,2468,25.22,18.7,39.06,14.77,9.13,51.53,29.92,24.24,27.25,20.22,8.38,38.79,12.05,10.44,3.14,52,47.91,56.31,62.31,77.45,76.76,897,10.7,61,18.03,18.03,18.03,67.21,0.1,0.1,0.1,0.39,97.15,0.23,6.23,4.18,2.49,2.42,2.61,59.97,4.76,49.74,3,295,93.05,61.75,3.73,64.07,1961,16.32,0.76,32400,47200,69700,37300,118,197,258,140,278,25.9,19.5,14.8,0,0,0.58,82.22,54.36,83.36,92.66,6.5,1633.9,0,0
"767",260.97,14196,2.47,0.13,98.56,0.56,1.18,12.78,23.99,10.58,16.19,0,0,25976,76.12,0.79,54.64,33.19,6.03,17,31490,12216,12241,39923,14461,10497,4390,993,7.18,12.31,23.96,14.68,4.22,62.42,30.14,21.61,25.14,18.21,8.48,24.75,10.64,9.65,3.02,78.36,77.74,85.09,81.38,73.07,76.65,216,1.68,149,8.72,8.72,13.42,21.48,0.09,0.09,0.14,0.23,96.46,0.3,3.28,2.19,2.42,2.66,2.02,69.42,1.1,41.74,3,246,95.9,63.28,0,31.71,1947,1.69,0.43,39700,49800,65300,25600,236,304,378,142,387,23.5,20.8,15.1,5,0,1.05,85.26,54.6,84.95,94.4,4.9,2880.2,0.15,0
"768",137.42,12358,2.6,1.5,96.16,1.73,1.32,11.1,26.02,11.95,13.3,12358,100,43593,82.41,0.66,55.37,29.9,3.95,19.82,48350,17593,17736,14705,0,13404,14291,370,3.04,7.74,22.67,16.3,4.62,70.09,25.1,15.89,12.9,24.27,8.17,30.51,11,9.62,3,80.9,78.78,90.43,85.31,76.29,83.36,87,0.91,821,13.64,23.51,28.87,39.22,0.91,1.56,1.92,2.61,90.45,0.96,3.34,2.46,2.57,2.68,2.19,79.64,1.28,36.38,3,171,96.53,76.17,0.58,26.9,1958,0.63,0,128100,145100,168500,40400,426,559,679,253,666,24.2,20.1,12.1,0,6,6.64,63.59,60.32,89.71,92.18,9.4,1320.8,2.14,0
"769",1307.21,28434,3.33,9.43,61.63,6.79,38.16,15.59,30.74,15.05,7.06,28434,100,33084,83.33,1.05,28.06,21.6,12.11,13.41,34827,11530,13287,11138,12321,9119,8166,4708,16.75,11.57,31.87,10.12,7.57,64.4,23.63,18.3,21.56,17.44,10.32,35.12,15.17,12.77,3.64,70.88,63.73,79.41,71.29,56.07,62.1,963,4.4,5889,22.52,37.94,45.53,57.53,4.66,7.86,9.43,11.92,64.65,10.37,15.39,12.18,3.29,3.17,3.49,59.1,17.76,47.22,3,377,95.77,61.41,2.39,12.47,1964,4.31,0.47,111700,134700,156100,44400,484,545,677,193,613,33.6,24.5,11.7,25,20,20.71,50.27,43.39,59.77,89.3,5.2,5434.6,1.8,0
"770",212.78,11587,2.67,14.46,84.34,0.93,1.1,14.45,26.9,12.13,6.47,11587,100,41524,88.61,0.35,40.99,17.66,2.77,11.2,45990,16273,16969,12742,4962,14765,10449,405,3.51,3.88,11.61,28.41,2.67,75.09,29.11,19.25,14.65,34.38,6.91,24.59,11.74,9.43,3.11,82.6,80.66,89.03,86.01,74.73,76.88,150,1.93,186,0,0,18.82,23.12,0,0,0.3,0.37,96.75,0.17,3.15,2.42,2.67,2.91,2.14,74.61,1.02,31.79,3,230,94.96,68.39,0.87,19.57,1977,2.01,0,66100,80800,98500,32400,290,359,449,159,435,20.6,19.7,10.7,0,0,1.61,49.41,45.12,72.22,77.66,7.2,1617.4,0,0
"771",241.31,10380,2.4,23.65,75.76,0.23,0.38,12.99,24.33,12.35,18.09,10380,100,20134,69.4,0.77,26.86,37.84,11.17,19.39,26730,10595,11911,6542,11547,15000,11117,2169,20.96,15.03,34.2,13.58,7.43,53.23,21.97,22.56,22.68,20.48,10.66,24.24,13.25,12.08,2.97,65.54,57.86,74.84,64.16,60.91,69.21,579,6.18,64,56.25,56.25,67.19,67.19,0.35,0.35,0.41,0.41,98.11,0.51,4.35,2.98,2.4,2.38,2.42,65.35,2.27,44.32,3,383,91.87,65.74,2.35,45.69,1954,8.74,0.47,32000,42600,64000,32000,99,172,233,134,264,27.7,17.4,13.1,8,0,0.62,76.94,63.41,87.43,94.41,6.8,1526.5,0.17,0
